20190902,gs,相城区,徐图港,https://www.danke.com/room/1791959564.html,徐图港  恒基水漾花城(废) 4室1厅,建筑面积约8O|25楼|4室1卫|朝西北,1290,https://public.danke.com.cn/public-20190812-FmcS-sFykcWy5qaJVxXT3obT9RSm?imageView2/1/w/380/h/285,2019-09-02 22:41:56,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1824022423.html,徐图港  嘉和丽园 3室1厅,建筑面积约9O|2楼|3室1卫|朝北,1190,https://public.danke.com.cn/public-20190803-Fmo8n9kVHLOmG4gEPu3D-bA782bc?imageView2/1/w/380/h/285,2019-09-02 22:41:56,
20190902,gs,相城区,徐图港,https://www.danke.com/room/459143571.html,徐图港  华润红橡世家 4室1厅,建筑面积约20O|4楼|4室1卫|朝南,1290,https://public.danke.com.cn/public-20190817-Fk_dd7KEk4tT_kagWwpZ_mn5sGDF?imageView2/1/w/380/h/285,2019-09-02 22:41:57,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1293695599.html,徐图港  恒基水漾花城(废) 4室1厅,建筑面积约12O|9楼|4室1卫|朝南,1590,https://public.danke.com.cn/public-20190813-Fs-kb6d6sVNsWynwDrv9c25FC41K?imageView2/1/w/380/h/285,2019-09-02 22:41:58,
20190902,gs,相城区,徐图港,https://www.danke.com/room/898194382.html,徐图港  恒基水漾花城(废) 4室1厅,建筑面积约19O|9楼|4室1卫|朝南,1530,https://public.danke.com.cn/public-20190813-FjvvTn9YYrFky_2BQqFbP86t6ZjQ?imageView2/1/w/380/h/285,2019-09-02 22:41:58,
20190902,gs,相城区,徐图港,https://www.danke.com/room/2130195772.html,徐图港  花好月圆 5室1厅,建筑面积约16O|22楼|5室2卫|朝南,1630,https://public.danke.com.cn/public-20190814-FnIfupxRK-LegMkrQ-nr0y0dy4j6?imageView2/1/w/380/h/285,2019-09-02 22:41:58,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1957653737.html,徐图港  绿地都会雅苑 5室1厅,建筑面积约15O|6楼|5室1卫|朝南,1280,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:59,
20190902,gs,相城区,徐图港,https://www.danke.com/room/2132511816.html,徐图港  绿地都会雅苑 5室1厅,建筑面积约19O|6楼|5室1卫|朝南,1380,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:59,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1845873934.html,徐图港  绿地都会雅苑 5室1厅,建筑面积约23O|6楼|5室1卫|朝南,1650,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1500704109.html,徐图港  绿地都会雅苑 5室1厅,建筑面积约7O|6楼|5室1卫|朝北,980,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1737010607.html,徐图港  绿地都会雅苑 5室1厅,建筑面积约13O|6楼|5室1卫|朝南,1220,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1354934095.html,徐图港  华润红橡世家 4室1厅,建筑面积约19O|3楼|4室1卫|朝南,1260,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1530905774.html,徐图港  华润红橡世家 4室1厅,建筑面积约13O|3楼|4室1卫|朝南,1160,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
20190902,gs,相城区,徐图港,https://www.danke.com/room/1243153516.html,徐图港  华润红橡世家 4室1厅,建筑面积约7O|3楼|4室1卫|朝北,860,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:00,
